	-15.3151   	0.6042
	-15.3022   	0.6003
	-15.2893   	0.5964
	-15.2764   	0.5925
	-15.2635   	0.5886
	-15.2505   	0.5903
	-15.2376   	0.5948
	-15.2247   	0.5994
	-15.2118    	0.604
	-15.1988   	0.6085
	-15.1859   	0.6131
 	-15.173   	0.6177
	-15.1601   	0.6223
	-15.1472   	0.6268
	-15.1342   	0.6314
	-15.1213    	0.636
	-15.1084   	0.6405
	-15.0955   	0.6451
	-15.0826   	0.6497
	-15.0696   	0.6542
	-15.0567   	0.6588
	-15.0438   	0.6634
	-15.0309   	0.6679
	-15.0179   	0.6725
 	-15.005   	0.6771
	-14.9921   	0.6816
	-14.9792   	0.6862
	-14.9663   	0.6908
	-14.9533   	0.6953
	-14.9404   	0.6999
	-14.9275   	0.7045
	-14.9146   	0.7082
	-14.9016   	0.7139
	-14.8887   	0.7196
	-14.8758   	0.7253
	-14.8629   	0.7311
  	-14.85   	0.7368
 	-14.837   	0.7425
	-14.8241   	0.7482
	-14.8112   	0.7539
	-14.7983   	0.7596
	-14.7854   	0.7653
	-14.7724    	0.771
	-14.7595   	0.7767
	-14.7466   	0.7824
	-14.7337   	0.7881
	-14.7207    	0.794
	-14.7078   	0.8003
	-14.6949   	0.8066
 	-14.682   	0.8129
	-14.6691   	0.8192
	-14.6561   	0.8255
	-14.6432   	0.8318
	-14.6303    	0.838
	-14.6174   	0.8443
	-14.6045   	0.8506
	-14.5915   	0.8569
	-14.5786   	0.8632
	-14.5657   	1.0551
	-14.5528   	1.4174
	-14.5398   	1.7797
	-14.5269    	2.142
 	-14.514   	2.5043
	-14.5011    	1.878
	-14.4882   	1.9207
	-14.4752   	1.9634
	-14.4623   	2.0061
	-14.4494   	2.0598
	-14.4365    	2.126
	-14.4236   	2.1943
	-14.4106   	2.2626
	-14.3977   	2.3308
	-14.3848   	2.3961
	-14.3719   	2.4162
	-14.3589   	2.4234
 	-14.346   	2.4306
	-14.3331   	2.4378
	-14.3202   	2.4553
	-14.3073   	2.5003
	-14.2943   	2.5453
	-14.2814   	2.5904
	-14.2685   	2.6354
	-14.2556   	2.6804
	-14.2427   	2.7255
	-14.2297   	2.7705
	-14.2168   	2.8185
	-14.2039   	2.8805
 	-14.191   	2.9425
 	-14.178   	3.0045
	-14.1651   	3.0665
	-14.1522   	3.1259
	-14.1393   	3.1937
	-14.1264   	3.2614
	-14.1134   	3.3292
	-14.1005    	3.397
	-14.0876   	3.4647
	-14.0747   	3.5325
	-14.0618   	3.6047
	-14.0488   	3.6772
	-14.0359   	3.9478
 	-14.023    	4.265
	-14.0101   	6.3882
	-13.9971   	6.7239
	-13.9842   	4.3106
	-13.9713    	4.219
	-13.9584   	4.1274
	-13.9455   	4.0358
	-13.9325   	4.0181
	-13.9196   	4.0465
	-13.9067   	4.0513
	-13.8938   	4.0482
	-13.8809   	4.0451
	-13.8679    	4.042
 	-13.855     	4.18
	-13.8421   	4.3845
	-13.8292   	4.7483
	-13.8162   	5.1485
	-13.8033   	5.2051
	-13.7904   	4.7197
	-13.7775   	4.8007
	-13.7646   	4.2271
	-13.7516   	7.4284
	-13.7387    	4.018
	-13.7258   	4.3025
	-13.7129   	3.9411
   	-13.7   	3.5798
 	-13.687   	3.2184
	-13.6741   	2.8571
	-13.6612   	2.4957
	-13.6483   	2.2744
	-13.6353   	2.5177
	-13.6224    	2.761
	-13.6095   	2.2502
	-13.5966   	0.7739
	-13.5837        	0
	-13.5707        	0
	-13.5578        	0
	-13.5449        	0
 	-13.532        	0
	-13.5191        	0
	-13.5061        	0
	-13.4932        	0
	-13.4803        	0
	-13.4674        	0
	-13.4544        	0
	-13.4415        	0
	-13.4286        	0
	-13.4157        	0
	-13.4028        	0
	-13.3898        	0
	-13.3769        	0
 	-13.364        	0
	-13.3511        	0
	-13.3382        	0
	-13.3252        	0
	-13.3123        	0
	-13.2994        	0
	-13.2865        	0
	-13.2735        	0
	-13.2606        	0
	-13.2477        	0
	-13.2348        	0
	-13.2219        	0
	-13.2089        	0
 	-13.196        	0
	-13.1831        	0
	-13.1702        	0
	-13.1573        	0
	-13.1443        	0
	-13.1314        	0
	-13.1185        	0
	-13.1056        	0
	-13.0926        	0
	-13.0797        	0
	-13.0668        	0
	-13.0539        	0
 	-13.041        	0
 	-13.028        	0
	-13.0151        	0
	-13.0022        	0
	-12.9893        	0
	-12.9764        	0
	-12.9634        	0
	-12.9505        	0
	-12.9376        	0
	-12.9247        	0
	-12.9117        	0
	-12.8988        	0
	-12.8859        	0
 	-12.873        	0
	-12.8601        	0
	-12.8471        	0
	-12.8342        	0
	-12.8213        	0
	-12.8084        	0
	-12.7954        	0
	-12.7825        	0
	-12.7696        	0
	-12.7567        	0
	-12.7438        	0
	-12.7308        	0
	-12.7179        	0
 	-12.705        	0
	-12.6921        	0
	-12.6792        	0
	-12.6662        	0
	-12.6533        	0
	-12.6404        	0
	-12.6275        	0
	-12.6145        	0
	-12.6016        	0
	-12.5887        	0
	-12.5758        	0
	-12.5629        	0
	-12.5499        	0
 	-12.537        	0
	-12.5241        	0
	-12.5112        	0
	-12.4983        	0
	-12.4853        	0
	-12.4724        	0
	-12.4595        	0
	-12.4466        	0
	-12.4336        	0
	-12.4207        	0
	-12.4078        	0
	-12.3949        	0
 	-12.382        	0
 	-12.369        	0
	-12.3561        	0
	-12.3432        	0
	-12.3303        	0
	-12.3174        	0
	-12.3044        	0
	-12.2915        	0
	-12.2786        	0
	-12.2657        	0
	-12.2527        	0
	-12.2398        	0
	-12.2269        	0
 	-12.214        	0
	-12.2011        	0
	-12.1881        	0
	-12.1752        	0
	-12.1623        	0
	-12.1494        	0
	-12.1365        	0
	-12.1235        	0
	-12.1106        	0
	-12.0977        	0
	-12.0848        	0
	-12.0718        	0
	-12.0589        	0
 	-12.046        	0
	-12.0331        	0
	-12.0202        	0
	-12.0072        	0
	-11.9943        	0
	-11.9814        	0
	-11.9685        	0
	-11.9556        	0
	-11.9426        	0
	-11.9297        	0
	-11.9168        	0
	-11.9039        	0
	-11.8909        	0
 	-11.878        	0
	-11.8651        	0
	-11.8522        	0
	-11.8393        	0
	-11.8263        	0
	-11.8134        	0
	-11.8005        	0
	-11.7876        	0
	-11.7747        	0
	-11.7617        	0
	-11.7488        	0
	-11.7359        	0
 	-11.723        	0
  	-11.71        	0
	-11.6971        	0
	-11.6842        	0
	-11.6713        	0
	-11.6584        	0
	-11.6454        	0
	-11.6325        	0
	-11.6196        	0
	-11.6067        	0
	-11.5938        	0
	-11.5808        	0
	-11.5679        	0
 	-11.555        	0
	-11.5421        	0
	-11.5291        	0
	-11.5162        	0
	-11.5033        	0
	-11.4904        	0
	-11.4775        	0
	-11.4645        	0
	-11.4516        	0
	-11.4387        	0
	-11.4258        	0
	-11.4129        	0
	-11.3999        	0
 	-11.387        	0
	-11.3741        	0
	-11.3612        	0
	-11.3482        	0
	-11.3353        	0
	-11.3224        	0
	-11.3095        	0
	-11.2966        	0
	-11.2836        	0
	-11.2707        	0
	-11.2578        	0
	-11.2449        	0
 	-11.232        	0
 	-11.219        	0
	-11.2061        	0
	-11.1932        	0
	-11.1803        	0
	-11.1673        	0
	-11.1544        	0
	-11.1415        	0
	-11.1286        	0
	-11.1157        	0
	-11.1027        	0
	-11.0898        	0
	-11.0769        	0
 	-11.064        	0
	-11.0511        	0
	-11.0381        	0
	-11.0252        	0
	-11.0123        	0
	-10.9994        	0
	-10.9864        	0
	-10.9735        	0
	-10.9606        	0
	-10.9477        	0
	-10.9348        	0
	-10.9218        	0
	-10.9089        	0
 	-10.896        	0
	-10.8831        	0
	-10.8701        	0
	-10.8572        	0
	-10.8443        	0
	-10.8314        	0
	-10.8185        	0
	-10.8055        	0
	-10.7926        	0
	-10.7797        	0
	-10.7668        	0
	-10.7539        	0
	-10.7409        	0
 	-10.728        	0
	-10.7151        	0
	-10.7022        	0
	-10.6892        	0
	-10.6763        	0
	-10.6634        	0
	-10.6505        	0
	-10.6376        	0
	-10.6246        	0
	-10.6117        	0
	-10.5988        	0
	-10.5859        	0
 	-10.573        	0
  	-10.56        	0
	-10.5471        	0
	-10.5342        	0
	-10.5213        	0
	-10.5083        	0
	-10.4954        	0
	-10.4825        	0
	-10.4696        	0
	-10.4567        	0
	-10.4437        	0
	-10.4308        	0
	-10.4179        	0
 	-10.405        	0
	-10.3921        	0
	-10.3791        	0
	-10.3662        	0
	-10.3533        	0
	-10.3404        	0
	-10.3274        	0
	-10.3145        	0
	-10.3016        	0
	-10.2887        	0
	-10.2758        	0
	-10.2628        	0
	-10.2499        	0
 	-10.237        	0
	-10.2241        	0
	-10.2112        	0
	-10.1982        	0
	-10.1853        	0
	-10.1724        	0
	-10.1595        	0
	-10.1465        	0
	-10.1336        	0
	-10.1207        	0
	-10.1078        	0
	-10.0949        	0
	-10.0819        	0
 	-10.069        	0
	-10.0561        	0
	-10.0432        	0
	-10.0303        	0
	-10.0173        	0
	-10.0044        	0
	-9.99155        	0
	-9.97865        	0
	-9.96565        	0
	-9.95275        	0
	-9.93985        	0
	-9.92695        	0
	-9.91405        	0
	-9.90105        	0
	-9.88815        	0
	-9.87525        	0
	-9.86235        	0
	-9.84945        	0
	-9.83645        	0
	-9.82355        	0
	-9.81065        	0
	-9.79775        	0
	-9.78475        	0
	-9.77185        	0
	-9.75895        	0
	-9.74605        	0
	-9.73315        	0
	-9.72015        	0
	-9.70725        	0
	-9.69435        	0
	-9.68145        	0
	-9.66855        	0
	-9.65555        	0
	-9.64265        	0
	-9.62975        	0
	-9.61685        	0
	-9.60385        	0
	-9.59095        	0
	-9.57805        	0
	-9.56515        	0
	-9.55225        	0
	-9.53925        	0
	-9.52635        	0
	-9.51345        	0
	-9.50055        	0
	-9.48765        	0
	-9.47465        	0
	-9.46175        	0
	-9.44885        	0
	-9.43595        	0
	-9.42295        	0
	-9.41005        	0
	-9.39715        	0
	-9.38425        	0
	-9.37135        	0
	-9.35835        	0
	-9.34545        	0
	-9.33255        	0
	-9.31965        	0
	-9.30675        	0
	-9.29375        	0
	-9.28085        	0
	-9.26795        	0
	-9.25505        	0
	-9.24205        	0
	-9.22915        	0
	-9.21625        	0
	-9.20335        	0
	-9.19045        	0
	-9.17745        	0
	-9.16455        	0
	-9.15165        	0
	-9.13875        	0
	-9.12585        	0
	-9.11285        	0
	-9.09995        	0
	-9.08705        	0
	-9.07415        	0
	-9.06115        	0
	-9.04825        	0
	-9.03535        	0
	-9.02245        	0
	-9.00955        	0
	-8.99655        	0
	-8.98365        	0
	-8.97075        	0
	-8.95785        	0
	-8.94485        	0
	-8.93195        	0
	-8.91905        	0
	-8.90615        	0
	-8.89325        	0
	-8.88025        	0
	-8.86735        	0
	-8.85445        	0
	-8.84155        	0
	-8.82865        	0
	-8.81565        	0
	-8.80275        	0
	-8.78985        	0
	-8.77695        	0
	-8.76395        	0
	-8.75105        	0
	-8.73815        	0
	-8.72525        	0
	-8.71235        	0
	-8.69935        	0
	-8.68645        	0
	-8.67355        	0
	-8.66065        	0
	-8.64775        	0
	-8.63475        	0
	-8.62185        	0
	-8.60895        	0
	-8.59605        	0
	-8.58305        	0
	-8.57015        	0
	-8.55725        	0
	-8.54435        	0
	-8.53145        	0
	-8.51845        	0
	-8.50555        	0
	-8.49265        	0
	-8.47975        	0
	-8.46685        	0
	-8.45385        	0
	-8.44095        	0
	-8.42805        	0
	-8.41515        	0
	-8.40215        	0
	-8.38925        	0
	-8.37635        	0
	-8.36345        	0
	-8.35055        	0
	-8.33755        	0
	-8.32465        	0
	-8.31175        	0
	-8.29885        	0
	-8.28595        	0
	-8.27295        	0
	-8.26005        	0
	-8.24715        	0
	-8.23425        	0
	-8.22125        	0
	-8.20835        	0
	-8.19545        	0
	-8.18255        	0
	-8.16965        	0
	-8.15665        	0
	-8.14375        	0
	-8.13085        	0
	-8.11795        	0
	-8.10505        	0
	-8.09205        	0
	-8.07915        	0
	-8.06625        	0
	-8.05335        	0
	-8.04035        	0
	-8.02745        	0
	-8.01455        	0
	-8.00165        	0
	-7.98875        	0
	-7.97575        	0
	-7.96285        	0
	-7.94995        	0
	-7.93705        	0
	-7.92415        	0
	-7.91115        	0
	-7.89825        	0
	-7.88535        	0
	-7.87245        	0
	-7.85945        	0
	-7.84655        	0
	-7.83365        	0
	-7.82075        	0
	-7.80785        	0
	-7.79485        	0
	-7.78195        	0
	-7.76905        	0
	-7.75615        	0
	-7.74325        	0
	-7.73025        	0
	-7.71735        	0
	-7.70445        	0
	-7.69155        	0
	-7.67855        	0
	-7.66565        	0
	-7.65275        	0
	-7.63985        	0
	-7.62695        	0
	-7.61395        	0
	-7.60105        	0
	-7.58815        	0
	-7.57525        	0
	-7.56235        	0
	-7.54935        	0
	-7.53645        	0
	-7.52355        	0
	-7.51065        	0
	-7.49765        	0
	-7.48475        	0
	-7.47185        	0
	-7.45895   	0.0164
	-7.44605   	0.1317
	-7.43305   	0.2471
	-7.42015   	0.3624
	-7.40725   	0.4777
	-7.39435    	0.593
	-7.38145   	0.7083
	-7.36845   	0.8236
	-7.35555   	0.9389
	-7.34265   	1.0543
	-7.32975   	1.1696
	-7.31675   	1.2849
	-7.30385   	1.4002
	-7.29095   	1.5745
	-7.27805   	1.7497
	-7.26515   	1.7059
	-7.25215   	1.5168
	-7.23925   	1.4591
	-7.22635   	1.5459
	-7.21345   	1.6331
	-7.20055   	1.7203
	-7.18755   	1.8075
	-7.17465   	1.8947
	-7.16175   	1.9819
	-7.14885   	2.0691
	-7.13585   	1.8295
	-7.12295   	1.8678
	-7.11005    	1.906
	-7.09715   	1.9442
	-7.08425   	1.9824
	-7.07125   	2.0207
	-7.05835   	2.0589
	-7.04545   	2.0971
	-7.03255   	2.1353
	-7.01965   	2.1735
	-7.00665    	5.114
	-6.99375   	3.8023
	-6.98085   	4.0383
	-6.96795   	4.2744
	-6.95495   	4.5105
	-6.94205   	4.7692
	-6.92915   	5.2106
	-6.91625   	5.1315
	-6.90335   	4.8729
	-6.89035   	3.7668
	-6.87745   	3.4518
	-6.86455   	3.4263
	-6.85165   	3.4996
	-6.83865   	3.5806
	-6.82575   	3.6616
	-6.81285   	3.7426
	-6.79995   	3.8236
	-6.78705   	5.2372
	-6.77405   	5.2352
	-6.76115   	4.9017
	-6.74825   	4.5996
	-6.73535   	4.4018
	-6.72245   	4.2512
	-6.70945   	4.1005
	-6.69655   	3.9498
	-6.68365   	3.7991
	-6.67075   	3.6485
	-6.65775   	3.4978
	-6.64485   	2.5602
	-6.63195   	1.7712
	-6.61905    	1.869
	-6.60615   	1.9669
	-6.59315    	3.613
	-6.58025   	3.1562
	-6.56735   	2.6993
	-6.55445   	2.2425
	-6.54155   	2.9459
	-6.52855   	4.1967
	-6.51565   	2.5984
	-6.50275   	2.5029
	-6.48985   	1.5172
	-6.47685   	1.4865
	-6.46395   	1.4558
	-6.45105   	1.4251
	-6.43815   	1.3943
	-6.42525   	1.3636
	-6.41225   	1.3329
	-6.39935   	1.3022
	-6.38645   	1.2715
	-6.37355   	1.2408
	-6.36065   	1.2101
	-6.34765   	1.1793
	-6.33475   	1.1486
	-6.32185   	1.1179
	-6.30895   	1.0872
	-6.29595   	1.0565
	-6.28305   	1.0258
	-6.27015   	0.9951
	-6.25725   	0.9698
	-6.24435   	0.9581
	-6.23135   	0.9464
	-6.21845   	0.9347
	-6.20555    	0.923
	-6.19265   	0.9113
	-6.17975   	0.8997
	-6.16675    	0.888
	-6.15385   	0.8763
	-6.14095   	0.8646
	-6.12805   	0.8529
	-6.11505   	0.8412
	-6.10215   	0.8295
	-6.08925   	0.8179
	-6.07635   	0.8062
	-6.06345   	0.7945
	-6.05045   	0.7828
	-6.03755   	0.7836
	-6.02465    	0.796
	-6.01175   	0.8084
	-5.99885   	0.8208
	-5.98585   	0.8332
	-5.97295   	0.8456
	-5.96005    	0.858
	-5.94715   	0.8704
	-5.93415   	0.8827
	-5.92125   	0.8951
	-5.90835   	0.9039
	-5.89545   	0.9088
	-5.88255   	0.9063
	-5.86955   	0.9039
	-5.85665   	0.9014
	-5.84375    	0.899
	-5.83085   	0.8965
	-5.81795   	0.8941
	-5.80495   	0.8916
	-5.79205   	1.0413
	-5.77915   	1.6848
	-5.76625   	2.3282
	-5.75325   	2.9716
	-5.74035    	3.615
	-5.72745   	4.2584
	-5.71455   	5.0018
	-5.70165   	4.3732
	-5.68865   	4.3408
	-5.67575   	4.3472
	-5.66285   	4.3535
	-5.64995   	4.3692
	-5.63705   	4.7498
	-5.62405   	5.1651
	-5.61115    	5.531
	-5.59825   	5.2436
	-5.58535   	4.9561
	-5.57235   	4.8359
	-5.55945   	5.2345
	-5.54655    	5.684
	-5.53365   	5.1161
	-5.52075    	5.322
	-5.50775   	5.7683
	-5.49485   	5.1389
	-5.48195   	5.2835
	-5.46905    	5.428
	-5.45615    	4.682
	-5.44315   	4.4648
	-5.43025   	2.1041
	-5.41735    	2.065
	-5.40445    	2.026
	-5.39145    	1.987
	-5.37855    	1.948
	-5.36565    	1.909
	-5.35275     	1.87
	-5.33985    	1.831
	-5.32685    	1.792
	-5.31395    	1.753
	-5.30105    	1.713
	-5.28815    	1.666
	-5.27525    	1.619
	-5.26225   	1.3498
	-5.24935   	1.3145
	-5.23645   	1.0729
	-5.22355    	1.048
	-5.21055   	2.8954
	-5.19765   	1.3625
	-5.18475   	1.3774
	-5.17185   	1.3923
	-5.15895   	1.4072
	-5.14595   	1.4221
	-5.13305    	1.437
	-5.12015   	1.4593
	-5.10725   	1.4932
	-5.09435   	1.5274
	-5.08135   	1.5616
	-5.06845   	1.5958
	-5.05555     	1.63
	-5.04265   	1.6642
	-5.02965   	1.9038
	-5.01675   	2.1751
	-5.00385   	2.6857
	-4.99095   	3.1962
	-4.97805   	3.7067
	-4.96505   	4.2172
	-4.95215   	3.8587
	-4.93925   	4.5789
	-4.92635   	4.5732
	-4.91335    	5.626
	-4.90045  	10.0766
	-4.88755  	11.7396
	-4.87465   	8.2541
	-4.86175   	7.0892
	-4.84875   	5.9538
	-4.83585   	4.8636
	-4.82295   	4.0374
	-4.81005   	3.3166
	-4.79715   	2.8641
	-4.78415   	2.4347
	-4.77125   	2.0421
	-4.75835   	2.0219
	-4.74545   	2.0017
	-4.73245   	1.9816
	-4.71955   	2.9852
	-4.70665   	2.2073
	-4.69375   	2.2033
	-4.68085   	3.2212
	-4.66785   	2.4587
	-4.65495    	2.623
	-4.64205   	2.6179
	-4.62915   	2.6127
	-4.61625   	2.5587
	-4.60325    	2.492
	-4.59035   	2.4644
	-4.57745   	2.4382
	-4.56455   	2.4127
	-4.55155   	2.3871
	-4.53865   	2.3616
	-4.52575   	2.3361
	-4.51285   	2.3105
	-4.49995    	2.285
	-4.48695   	2.2594
	-4.47405   	2.2175
	-4.46115   	2.1223
	-4.44825   	2.0271
	-4.43535   	1.9369
	-4.42235   	1.7623
	-4.40945    	1.692
	-4.39655   	1.6218
	-4.38365   	1.5563
	-4.37065   	1.4703
	-4.35775   	1.4644
	-4.34485   	1.4584
	-4.33195   	1.4525
	-4.31905   	1.4593
	-4.30605   	1.5674
	-4.29315   	1.6755
	-4.28025   	1.7836
	-4.26735   	1.8917
	-4.25445   	1.9998
	-4.24145    	2.108
	-4.22855   	2.2161
	-4.21565   	2.3242
	-4.20275   	1.0795
	-4.18975   	1.0751
	-4.17685   	1.0706
	-4.16395   	1.0661
	-4.15105   	1.0616
	-4.13815   	1.0572
	-4.12515   	1.0527
	-4.11225   	1.0482
	-4.09935   	1.0437
	-4.08645    	2.666
	-4.07355    	2.715
	-4.06055   	2.7641
	-4.04765   	2.8132
	-4.03475   	2.8623
	-4.02185   	2.9113
	-4.00885   	2.9189
	-3.99595   	2.4377
	-3.98305   	1.8654
	-3.97015   	1.2932
	-3.95725   	0.8115
	-3.94425   	0.8414
	-3.93135   	0.9254
	-3.91845   	1.0575
	-3.90555   	1.2132
	-3.89265   	1.3689
	-3.87965   	1.5246
	-3.86675   	1.6803
	-3.85385    	1.836
	-3.84095   	1.9917
	-3.82795   	2.1474
	-3.81505   	2.3031
	-3.80215   	2.4589
	-3.78925   	2.6101
	-3.77635   	3.9055
	-3.76335   	4.4662
	-3.75045   	3.6515
	-3.73755   	3.6107
	-3.72465   	3.5699
	-3.71175   	3.5291
	-3.69875   	3.4883
	-3.68585   	3.4475
	-3.67295   	3.4067
	-3.66005   	3.4063
	-3.64705   	3.4534
	-3.63415   	3.1281
	-3.62125   	3.1669
	-3.60835   	3.2057
	-3.59545   	3.6028
	-3.58245   	4.9458
	-3.56955   	6.2888
	-3.55665   	7.6318
	-3.54375   	7.7963
	-3.53085   	6.5474
	-3.51785   	5.2984
	-3.50495   	4.4404
	-3.49205   	3.6688
	-3.47915   	3.4671
	-3.46615   	3.7714
	-3.45325    	3.643
	-3.44035   	3.5145
	-3.42745   	3.3861
	-3.41455   	3.2406
	-3.40155   	3.1176
	-3.38865   	3.0514
	-3.37575   	2.9852
	-3.36285   	2.7651
	-3.34995   	2.5521
	-3.33695    	2.339
	-3.32405    	2.126
	-3.31115   	1.9129
	-3.29825   	1.6999
	-3.28525   	1.5865
	-3.27235   	1.5432
	-3.25945   	1.5033
	-3.24655   	1.4634
	-3.23365   	1.7287
	-3.22065   	2.6157
	-3.20775   	2.6089
	-3.19485   	2.5766
	-3.18195   	2.5523
	-3.16905   	2.5281
	-3.15605   	2.5038
	-3.14315   	2.4795
	-3.13025   	2.4552
	-3.11735   	2.4309
	-3.10435   	2.4066
	-3.09145   	2.3824
	-3.07855   	2.3581
	-3.06565   	2.3338
	-3.05275   	2.3095
	-3.03975   	2.2852
	-3.02685   	2.2609
	-3.01395   	2.2367
	-3.00105   	2.2124
	-2.98805   	2.1959
	-2.97515   	2.1842
	-2.96225   	2.1819
	-2.94935   	2.1819
	-2.93645   	2.1819
	-2.92345   	2.1819
	-2.91055   	2.1818
	-2.89765   	2.1818
	-2.88475   	2.1818
	-2.87185    	2.744
	-2.85885   	3.3398
	-2.84595   	3.9754
	-2.83305   	3.7656
	-2.82015   	3.5557
	-2.80715   	3.2292
	-2.79425   	2.8952
	-2.78135   	2.5611
	-2.76845    	2.227
	-2.75555   	1.8929
	-2.74255   	1.5589
	-2.72965   	1.2248
	-2.71675   	0.8907
	-2.70385   	0.5905
	-2.69095   	0.2934
	-2.67795   	0.1575
	-2.66505   	0.0215
	-2.65215   	0.4835
	-2.63925   	1.0481
	-2.62625   	1.6127
	-2.61335   	2.1774
	-2.60045    	2.742
	-2.58755   	2.9483
	-2.57465   	2.5748
	-2.56165    	4.912
	-2.54875   	4.5297
	-2.53585   	4.1475
	-2.52295   	3.7652
	-2.51005    	2.604
	-2.49705   	2.6511
	-2.48415   	3.5385
	-2.47125   	9.8912
	-2.45835   	2.7339
	-2.44535   	2.7571
	-2.43245   	2.7803
	-2.41955   	2.8035
	-2.40665   	2.8267
	-2.39375   	2.8499
	-2.38075   	2.8731
	-2.36785    	2.893
	-2.35495   	2.9129
	-2.34205   	2.9328
	-2.32915   	2.9527
	-2.31615   	2.9726
	-2.30325   	2.9509
	-2.29035   	2.6896
	-2.27745   	2.5821
	-2.26445   	2.5405
	-2.25155   	2.4989
	-2.23865   	2.4573
	-2.22575   	2.4157
	-2.21285   	2.3741
	-2.19985    	2.274
	-2.18695   	2.2157
	-2.17405   	2.1566
	-2.16115   	2.0975
	-2.14825   	2.0385
	-2.13525   	1.9794
	-2.12235   	1.9203
	-2.10945   	1.8612
	-2.09655   	1.8022
	-2.08355   	1.7431
	-2.07065    	1.682
	-2.05775   	1.6458
	-2.04485   	1.6267
	-2.03195   	1.6077
	-2.01895   	1.5886
	-2.00605   	1.5696
	-1.99315   	1.5505
	-1.98025   	1.5315
	-1.96735   	1.5124
	-1.95435   	1.4934
	-1.94145   	1.7245
	-1.92855   	0.9526
	-1.91565   	0.9545
	-1.90265   	0.9565
	-1.88975   	0.9585
	-1.87685   	0.9604
	-1.86395   	0.9624
	-1.85105   	0.9643
	-1.83805   	1.8412
	-1.82515   	1.6192
	-1.81225   	1.7108
	-1.79935   	0.7056
	-1.78645   	0.4744
	-1.77345   	0.2431
	-1.76055   	0.0118
	-1.74765        	0
	-1.73475        	0
	-1.72175        	0
	-1.70885        	0
	-1.69595        	0
	-1.68305        	0
	-1.67015        	0
	-1.65715        	0
	-1.64425        	0
	-1.63135        	0
	-1.61845        	0
	-1.60555        	0
	-1.59255        	0
	-1.57965        	0
	-1.56675        	0
	-1.55385        	0
	-1.54085        	0
	-1.52795        	0
	-1.51505        	0
	-1.50215        	0
	-1.48925        	0
	-1.47625        	0
	-1.46335        	0
	-1.45045        	0
	-1.43755        	0
	-1.42465        	0
	-1.41165        	0
	-1.39875        	0
	-1.38585        	0
	-1.37295        	0
	-1.35995        	0
	-1.34705        	0
	-1.33415        	0
	-1.32125        	0
	-1.30835        	0
	-1.29535        	0
	-1.28245        	0
	-1.26955        	0
	-1.25665        	0
	-1.24375        	0
	-1.23075        	0
	-1.21785        	0
	-1.20495        	0
	-1.19205        	0
	-1.17905        	0
	-1.16615        	0
